,author,text,Post ID,likes_count,replies_count,replies,media_count,media,location,geolocation,creation_time,last_scraped_time,geolocation_dict,lat,lng,location_name,replies_list,num_replies,user_by_comment,content_by_comment,likes_by_comment
73,sexualhealthnurse_sam,"What do you know about reducing the spread of monkeypox?

We urgently need community-led public health communications & rapid approval, procurement and roll out of the newer MPX vaccine to contain this outbreak in Australia.

[ID in added to alt text and comments]

#MPX #MPXV #VaccineEquity #PublicHealth #WHO #SexualHealthNurse #SexualHealthNurseSam",Cgaddk5BN9D,,0,"['puppycatlover420\n 102w\nPlease check your message requests!!\nReply', 'leshavsleesh\n 115w\n@partywitcece1\nReply', 'teamcq\n 116w\nThanks for this. I’ve read that soap/water doesn’t kill MPX so are there special precautions for washing bedding to decrease risk?\nReply\nView all 1 replies', 'shaye_nannigans\n 117w\nThank 👏 you 👏 for 👏your 👏 voice 👏\n1 like\nReply\nView all 1 replies', 'zeppwellness\n 117w\nThank you for this! Shared ✅✨\n2 likes\nReply\nView all 1 replies', 'j_stokesparish\n 117w\nSuper comprehensive ! ❤️\n2 likes\nReply\nView all 1 replies', 'creatingfreedommovements\n 117w\nthis is wonderful, thank you for creating this! 💗\n1 like\nReply\nView all 1 replies', 'auntie_kell\n 117w\nif you have sex wearing rubber leather vinyl or uniforms and if you use a condom if have a flesh penis and you do PiV /PiA - then you should fine. Fetish Sex - your time has come!\n1 like\nReply\nView all 5 replies', '_taken322\n 117w\n@sexualhealthnurse_sam could I share with you a recent article?\nReply', 'lizziescally\n 117w\nExcellent post Sam!\n2 likes\nReply\nView all 1 replies', 'theimmunisationnurse\n 117w\nGreat post, thanks @sexualhealthnurse_sam\n1 like\nReply', 'warm_morgan\n 117w\nThanks, Sam 👏\n1 like\nReply']",10.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295399476_620748989768758_2772678849079776060_n.jpg?stp=dst-jpg_e15&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=exAq_9rXqHAQ7kNvgH8p0vn&_nc_gid=9678172e9d744eaa812e3986e003b259&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4OTc1MTY4MTI3NTYyNzg4Mg%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDi6Zb9euzaX6UhhRcwFDIKIkWKT_23lbDp0X_63UBndQ&oe=671E4830&_nc_sid=10d13b', 'description': 'Monkeypox (MPX) 8 strategies to reduce risk and care for our communities (@sexualhealthnurse_sam)', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295499266_487810529723300_4322584619245012102_n.jpg?stp=dst-jpg_e15&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=h5BCYmRmw9IQ7kNvgEx7oHa&_nc_gid=9678172e9d744eaa812e3986e003b259&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4OTc1MTY4MTYwMjcwNTcxOQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYA6ya-mtr5oqO_hLL4rA3x331RRmkgGH8bInySFtVKR4A&oe=671E560C&_nc_sid=10d13b', 'description': ""1. Know how it's spread. Monkeypox (MPX) is passed through close contact with an infected person via contact with skin rashes or lesions; prolonged exposure to respiratory droplets; contact with recently contaminated materials; pregnant person to baby. Activities that = close contact: kissing and touching bare skin; oral, anal, front hole/vaginal sex, hugging or massage skin-to-skin"", 'duration': None}]",,{},2022-08-04T00:39:24.000Z,2024-10-22T22:32:04Z,{},,,,"['puppycatlover420\n 102w\nPlease check your message requests!!\nReply', 'leshavsleesh\n 115w\n@partywitcece1\nReply', 'teamcq\n 116w\nThanks for this. I’ve read that soap/water doesn’t kill MPX so are there special precautions for washing bedding to decrease risk?\nReply\nView all 1 replies', 'shaye_nannigans\n 117w\nThank 👏 you 👏 for 👏your 👏 voice 👏\n1 like\nReply\nView all 1 replies', 'zeppwellness\n 117w\nThank you for this! Shared ✅✨\n2 likes\nReply\nView all 1 replies', 'j_stokesparish\n 117w\nSuper comprehensive ! ❤️\n2 likes\nReply\nView all 1 replies', 'creatingfreedommovements\n 117w\nthis is wonderful, thank you for creating this! 💗\n1 like\nReply\nView all 1 replies', 'auntie_kell\n 117w\nif you have sex wearing rubber leather vinyl or uniforms and if you use a condom if have a flesh penis and you do PiV /PiA - then you should fine. Fetish Sex - your time has come!\n1 like\nReply\nView all 5 replies', '_taken322\n 117w\n@sexualhealthnurse_sam could I share with you a recent article?\nReply', 'lizziescally\n 117w\nExcellent post Sam!\n2 likes\nReply\nView all 1 replies', 'theimmunisationnurse\n 117w\nGreat post, thanks @sexualhealthnurse_sam\n1 like\nReply', 'warm_morgan\n 117w\nThanks, Sam 👏\n1 like\nReply']",12,"['puppycatlover420', 'leshavsleesh', 'teamcq', 'shaye_nannigans', 'zeppwellness', 'j_stokesparish', 'creatingfreedommovements', 'auntie_kell', '_taken322', 'lizziescally', 'theimmunisationnurse', 'warm_morgan']","['Please check your message requests!!', '@partywitcece1', 'Thanks for this. I’ve read that soap/water doesn’t kill MPX so are there special precautions for washing bedding to decrease risk?', 'Thank 👏 you 👏 for 👏your 👏 voice 👏', 'Thank you for this! Shared ✅✨', 'Super comprehensive ! ❤️', 'this is wonderful, thank you for creating this! 💗', 'if you have sex wearing rubber leather vinyl or uniforms and if you use a condom if have a flesh penis and you do PiV /PiA - then you should fine. Fetish Sex - your time has come!', '@sexualhealthnurse_sam could I share with you a recent article?', 'Excellent post Sam!', 'Great post, thanks @sexualhealthnurse_sam', 'Thanks, Sam 👏']","[0, 0, 0, '1', '2', '2', '1', '1', 0, '2', '1', '1']"
74,publichealth.phc,"Read to learn more about the World Health Organization’s declaration of monkeypox to be a global health emergency, and learn the basics you need to know about this virus.",CgaMStGuDQF,,0,[],3.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295068613_721089825663229_1363753678261058866_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=rSbB4QR-Kh0Q7kNvgE5E0DT&_nc_gid=ebe64a587cb74428abb0e69b2d819265&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4OTY3NjE2NzgwOTk0Mjk1OQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBTBCC8sM82EexunhCx4m7K9yDnfXG0iz8AIp58SW0Tzw&oe=671E6EC1&_nc_sid=10d13b', 'description': 'Photo by PUBLIC HEALTH PHC: FOUNDATION FOR ADVOCACY INITIATIVES on July 24, 2022.', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295571972_460372812245200_7576558614518789886_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=1of5OX9nQioQ7kNvgGRHrMB&_nc_gid=ebe64a587cb74428abb0e69b2d819265&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4OTY3NjE2NzgyNjczNDU3MA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBObIKnLHrSR-Rr44jQ_zmwsvmRypRoly4jFlzWVWjTSQ&oe=671E43BC&_nc_sid=10d13b', 'description': 'Photo by PUBLIC HEALTH PHC: FOUNDATION FOR ADVOCACY INITIATIVES on July 24, 2022.', 'duration': None}]",,{},2022-07-24T20:57:46.000Z,2024-10-22T22:30:32Z,{},,,,[],0,[],[],[]
75,belizewildlifeclinic,"Did you miss it? What do you know about Monkey Pox, Avian Influenza or Dengue? Thanks to the team and our special guest speaker Dr. Marvin Manzanero for joining today’s 10th LIVE for Wildlife and One Health. Find the recording on Facebook and on our BWRC Website under the Wildlife Ambassador Program shortly.
#liveforwildlife #liveforonehealth #onehealth #monkeypox #avianinfluenza #dengue #zoonosis #wildlifeambassadorprogram #belizewildlifeandreferralclinic #bwrc #joinus #learnmore",Cgh0QbjOxhx,25,0,[],0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295480626_1248734778999058_3119543153701393129_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=gfRcvuFrFHAQ7kNvgF5nozK&_nc_gid=2ffa320e9ad049dfae32d8e1d65042e3&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTgyMjI2MzI2MDg3ODk2MQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDnvdAhiTF41OfxdEUvZ7miWXleraSFI3EVvArIaXaVlQ&oe=671EAED0&_nc_sid=10d13b', 'description': 'Photo by Belize Wildlife Clinic in Belize Wildlife & Referral Clinic with @giann.v, and @yanira.portillo.2121.', 'duration': None}]",https://www.instagram.com/explore/locations/399127572/belize-wildlife-referral-clinic/,"{'pk': 399127572, 'short_name': 'Belize Wildlife & Referral Clinic', 'facebook_places_id': 389169111130431, 'external_source': 'facebook_places', 'name': 'Belize Wildlife & Referral Clinic', 'address': 'Mile 60 George Price Highway', 'city': 'Unitedville, Cayo, Belize', 'has_viewer_saved': False, 'lng': -88.955437919715, 'lat': 17.203041162933}",2022-07-27T20:01:40.000Z,2024-10-23T04:27:42Z,"{'pk': 399127572, 'short_name': 'Belize Wildlife & Referral Clinic', 'facebook_places_id': 389169111130431, 'external_source': 'facebook_places', 'name': 'Belize Wildlife & Referral Clinic', 'address': 'Mile 60 George Price Highway', 'city': 'Unitedville, Cayo, Belize', 'has_viewer_saved': False, 'lng': -88.955437919715, 'lat': 17.203041162933}",17.203041162933,-88.955437919715,Belize Wildlife & Referral Clinic,[],0,[],[],[]
76,,,Cgha0-JqFLc,,0,,,[],,{},,2024-10-23T13:39:25Z,{},,,,[],0,[],[],[]
77,itscrazyrick,"+10 Crazy Rick Points for each famous monkey you can identify.
.
.
.
#Puns #Punny #DadJokes #Humor #Humour #Memes #Comedy #FunnyMemes #Lol #Laugh #Silly #Jokes #Funny #FollowMe #FollowForMore #Instadaily #Instagood #MonkeyPox #CurrentEvents #StarTrek #PopCulture #TV #Movies #MovieMemes #Monkeys #Wednesday #HumpDay #WednesdayMotivation #Dank #DankMemes",Cgh6ey4vH5y,12,0,[],0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/296113208_456935662651034_4374453616752906085_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=DoAjGe7f5lEQ7kNvgFzEV3J&_nc_gid=91fbe64cbacf4263b2e785925225a7e9&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg0OTYzODY2OTQ4MzYzNA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDEgk3L0I2qK76kiOalls7gOU5dq_A4F5vc7XUmls4-FQ&oe=671EA4A6&_nc_sid=10d13b', 'description': 'Photo by Crazy Rick in Tacoma, Washington with @lnsanelaughs, @startrek, @shitheadsteve, @trashcanpaul, @pun_bible, @dank.memes, and @pun_splash.', 'duration': None}]",https://www.instagram.com/explore/locations/216311700/tacoma-washington/,"{'pk': 216311700, 'short_name': 'Tacoma', 'facebook_places_id': 108707615821090, 'external_source': 'facebook_places', 'name': 'Tacoma, Washington', 'address': '', 'city': '', 'has_viewer_saved': False, 'lng': -122.459, 'lat': 47.2414}",2022-07-27T20:57:09.000Z,2024-10-23T03:01:19Z,"{'pk': 216311700, 'short_name': 'Tacoma', 'facebook_places_id': 108707615821090, 'external_source': 'facebook_places', 'name': 'Tacoma, Washington', 'address': '', 'city': '', 'has_viewer_saved': False, 'lng': -122.459, 'lat': 47.2414}",47.2414,-122.459,"Tacoma, Washington",[],0,[],[],[]
78,russparrshow,What is #MonkeyPox. Where did it come from? #DrFauci talks about the disease with Russ Parr. Click the link in our bio to hear more.,CghnMaUvaDE,"2,782",0,"['studio.potter\n 115w\nThis is really suspicious\n1 like\nReply', 'palmerkano\n 116w\nI think by saying men to men , blind sides other people to say oh it\'s a Gay virus which it isn\'t and starts a new "" homophobic"" talking point.. SO when women start getting it please also say women to women so ..it can make sense .. watch how many straight people contract it based off this snippet of information\n1 like\nReply', 'meeche_719\n 116w\nEssentially, IF it gets into A population in sexual networks where ppl are freely having sex skin to skin. Then it mentions male-male relationships. It could be any skin to skin and simply blame it on gay male relations but not OPEN relationships i.e .Poly relationships ETC. You might as well say AIDS but not AIDS😐 I respect Fauci for sure but this snippet was to politically answered and everything come Africa 🤨\nReply', 'keith.9727\n 116w\nU BOYZ INFECTING EACH OTHER THEN SLIDING OVER BEING A GENTLEMEN with THE SISTA’S🤔🤨🤦🏾\u200d♂️… WATCH EM SISTA’S they LYING😈\n4 likes\nReply\nView all 2 replies']",0.0,"[{'type': 'video', 'url': 'blob:https://www.instagram.com/92ca548c-524c-458a-a97c-caaf064a90e6', 'description': None, 'duration': None}]",,{},2022-07-27T18:07:59.000Z,2024-10-23T06:25:50Z,{},,,,"['studio.potter\n 115w\nThis is really suspicious\n1 like\nReply', 'palmerkano\n 116w\nI think by saying men to men , blind sides other people to say oh it\'s a Gay virus which it isn\'t and starts a new "" homophobic"" talking point.. SO when women start getting it please also say women to women so ..it can make sense .. watch how many straight people contract it based off this snippet of information\n1 like\nReply', 'meeche_719\n 116w\nEssentially, IF it gets into A population in sexual networks where ppl are freely having sex skin to skin. Then it mentions male-male relationships. It could be any skin to skin and simply blame it on gay male relations but not OPEN relationships i.e .Poly relationships ETC. You might as well say AIDS but not AIDS😐 I respect Fauci for sure but this snippet was to politically answered and everything come Africa 🤨\nReply', 'keith.9727\n 116w\nU BOYZ INFECTING EACH OTHER THEN SLIDING OVER BEING A GENTLEMEN with THE SISTA’S🤔🤨🤦🏾\u200d♂️… WATCH EM SISTA’S they LYING😈\n4 likes\nReply\nView all 2 replies']",4,"['studio.potter', 'palmerkano', 'meeche_719', 'keith.9727']","['This is really suspicious', 'I think by saying men to men , blind sides other people to say oh it\'s a Gay virus which it isn\'t and starts a new "" homophobic"" talking point.. SO when women start getting it please also say women to women so ..it can make sense .. watch how many straight people contract it based off this snippet of information', 'Essentially, IF it gets into A population in sexual networks where ppl are freely having sex skin to skin. Then it mentions male-male relationships. It could be any skin to skin and simply blame it on gay male relations but not OPEN relationships i.e .Poly relationships ETC. You might as well say AIDS but not AIDS😐 I respect Fauci for sure but this snippet was to politically answered and everything come Africa 🤨', 'U BOYZ INFECTING EACH OTHER THEN SLIDING OVER BEING A GENTLEMEN with THE SISTA’S🤔🤨🤦🏾\u200d♂️… WATCH EM SISTA’S they LYING😈']","['1', '1', 0, '4']"
79,,,CgWrppJpkff,,0,[],0.0,[],,{},,2024-10-22T21:57:52Z,{},,,,[],0,[],[],[]
80,jaypee_hospital,"Pregnant, children and persons that are immunocompromised are at higher risk for severe disease or complications.
#monkeypox",CgiIxcpqqSw,6,0,[],0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.2885-15/295766197_813653923343930_1966661946991488729_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=raEg6KdsEhQQ7kNvgFaWZdK&_nc_gid=deff96ee25c94c79a833811e16028a7d&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTkxMjQ5MzExNTU0ODg0OA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYA-AT7MKueQzHJVXB9nO2LU5FjpuDwC7oaUrDz_Swg1Ew&oe=671E8FE8&_nc_sid=10d13b', 'description': 'Photo by Jaypee Hospital on July 27, 2022.', 'duration': None}]",,{},2022-07-27T23:01:00.000Z,2024-10-23T01:28:21Z,{},,,,[],0,[],[],[]
81,robertajungmann,"A Organização Mundial da Saúde (OMS) admitiu nesta quarta-feira (27), que a varíola do macaco, também chamada de monkeypox, pode ser transmitida sexualmente.

O conselheiro da organização, Andy Seale, declarou: ""Em resumo, eles [especialistas] concluíram que essa é claramente uma doença transmitida durante o sexo e, portanto, é configurada como uma doença sexualmente transmissível"".

A OMS recomenda a diminuição de parceiros sexuais e reconsiderar ter novos parceiros sexuais como formas de prevenção.

Saiba mais clicando no link da bio!

📸: Divulgação
.
.
.
.
#varioladosmacacos #varioladomacaco #monkeypox #oms #saúde #notícias #notícia #robertajungmann",Cgh_3wpO_Kz,720,0,"['edileuzanassau\n 116w\n😮\nReply', 'tacianamagalhaesfeitosa\n 116w\nTire suas principais dúvidas sobre a Varíola dos Macacos (Monkeypox) com a médica infectologista Dra Sylvia Lemos Hinrichsen\n\nhttps://www.instagram.com/tv/Cgg0OOVDim3/?igshid=MDJmNzVkMjY=\n1 like\nReply\nSee translation', 'jardimsecretobridal\n 116w\n🤦🏼\u200d♀️🤦🏼\u200d♀️🤦🏼\u200d♀️\nReply', 'lucianallimongi\n 116w\nA epidemiologia dessa doença mostrou, desde início,ser uma DST, doença sexualmente transmissível , assim como a o início da circulação do hiv nos humanos. Não havia entendido porque essa INfORMAÇÃO ainda NÃO era divulgada amplamente pela imprensa leiga. 🙏\n1 like\nReply\nSee translation\nView all 1 replies', 'lbushatsky\n 116w\nRevelaram o Santo Graal\nReply\nSee translation\nView all 1 replies', 'rosangelafigueiredo6\n 116w\n😢😢😢\nReply', 'mullerfernanda90\n 116w\nE as que trabalha com seksu fica como pra trabalhar 😅😂😂😂😂\nReply\nSee translation\nView all 2 replies', 'enneccordeiroo._\n 116w\nAfff mais um vírus..a terra esta carregada de energia negativa....deus no controle\n2 likes\nReply\nSee translation', 'joesea59\n 116w\nAgora lascou !\nReply\nSee translation', 'kah_ozzy\n 116w\nA pronto ... O pobre não tem um minuto de paz !\nReply\nSee translation', 'afeguren\n 116w\nNa dúvida, evitem relações com macacos(as)...\n1 like\nReply\nSee translation\nView all 2 replies', 'maria.luciaoliveira\n 116w\nMais um vírus da aid\n2 likes\nReply\nSee translation\nView all 1 replies']",0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295745576_2089835961191270_77995076081271962_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDEyODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=NBieO9QZqugQ7kNvgGV0r0N&_nc_gid=e50714f32f3d4253944b6ee8abda1f63&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg3MzM0NDQ4MTM5MTI4Mw%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYDepdxUVrcvh7ciKLRBKHFUCf62AWKrTiwPS0gFUDnU1Q&oe=671EAECC&_nc_sid=10d13b', 'description': 'Photo by Roberta Jungmann on July 27, 2022.', 'duration': None}]",,{},2022-07-27T21:43:09.000Z,2024-10-23T03:31:32Z,{},,,,"['edileuzanassau\n 116w\n😮\nReply', 'tacianamagalhaesfeitosa\n 116w\nTire suas principais dúvidas sobre a Varíola dos Macacos (Monkeypox) com a médica infectologista Dra Sylvia Lemos Hinrichsen\n\nhttps://www.instagram.com/tv/Cgg0OOVDim3/?igshid=MDJmNzVkMjY=\n1 like\nReply\nSee translation', 'jardimsecretobridal\n 116w\n🤦🏼\u200d♀️🤦🏼\u200d♀️🤦🏼\u200d♀️\nReply', 'lucianallimongi\n 116w\nA epidemiologia dessa doença mostrou, desde início,ser uma DST, doença sexualmente transmissível , assim como a o início da circulação do hiv nos humanos. Não havia entendido porque essa INfORMAÇÃO ainda NÃO era divulgada amplamente pela imprensa leiga. 🙏\n1 like\nReply\nSee translation\nView all 1 replies', 'lbushatsky\n 116w\nRevelaram o Santo Graal\nReply\nSee translation\nView all 1 replies', 'rosangelafigueiredo6\n 116w\n😢😢😢\nReply', 'mullerfernanda90\n 116w\nE as que trabalha com seksu fica como pra trabalhar 😅😂😂😂😂\nReply\nSee translation\nView all 2 replies', 'enneccordeiroo._\n 116w\nAfff mais um vírus..a terra esta carregada de energia negativa....deus no controle\n2 likes\nReply\nSee translation', 'joesea59\n 116w\nAgora lascou !\nReply\nSee translation', 'kah_ozzy\n 116w\nA pronto ... O pobre não tem um minuto de paz !\nReply\nSee translation', 'afeguren\n 116w\nNa dúvida, evitem relações com macacos(as)...\n1 like\nReply\nSee translation\nView all 2 replies', 'maria.luciaoliveira\n 116w\nMais um vírus da aid\n2 likes\nReply\nSee translation\nView all 1 replies']",12,"['edileuzanassau', 'tacianamagalhaesfeitosa', 'jardimsecretobridal', 'lucianallimongi', 'lbushatsky', 'rosangelafigueiredo6', 'mullerfernanda90', 'enneccordeiroo._', 'joesea59', 'kah_ozzy', 'afeguren', 'maria.luciaoliveira']","['😮', 'Tire suas principais dúvidas sobre a Varíola dos Macacos (Monkeypox) com a médica infectologista Dra Sylvia Lemos Hinrichsen', '🤦🏼\u200d♀️🤦🏼\u200d♀️🤦🏼\u200d♀️', 'A epidemiologia dessa doença mostrou, desde início,ser uma DST, doença sexualmente transmissível , assim como a o início da circulação do hiv nos humanos. Não havia entendido porque essa INfORMAÇÃO ainda NÃO era divulgada amplamente pela imprensa leiga. 🙏', 'Revelaram o Santo Graal', '😢😢😢', 'E as que trabalha com seksu fica como pra trabalhar 😅😂😂😂😂', 'Afff mais um vírus..a terra esta carregada de energia negativa....deus no controle', 'Agora lascou !', 'A pronto ... O pobre não tem um minuto de paz !', 'Na dúvida, evitem relações com macacos(as)...', 'Mais um vírus da aid']","[0, '1', 0, '1', 0, 0, 0, '2', 0, 0, '1', '2']"
82,,,CghY6yOgoz7,,0,,,[],,{},,2024-10-23T13:41:31Z,{},,,,[],0,[],[],[]
